time,temperature,window_open,window_open_time
2018-03-21 14:00:20.093000,16.68,False,0
2018-03-21 14:00:44.899000,16.68,False,0
2018-03-21 14:01:10.319000,16.69,False,0
2018-03-21 14:01:35.438000,16.69,False,0
2018-03-21 14:02:00.554000,16.695,False,0
2018-03-21 14:02:25.667000,16.695,False,0
2018-03-21 14:02:50.787000,16.78,False,0
2018-03-21 14:02:50.790000,16.61,False,0
2018-03-21 14:03:15.900000,16.71,False,0
2018-03-21 14:03:41.020000,16.705,False,0
2018-03-21 14:04:06.128000,16.79,False,0
2018-03-21 14:04:06.136000,16.61,False,0
2018-03-21 14:04:31.249000,16.700000000000003,False,0
2018-03-21 14:04:56.035000,16.705,False,0
2018-03-21 14:05:21.485000,16.705,False,0
2018-03-21 14:05:46.603000,16.705,False,0
2018-03-21 14:06:11.522000,16.705,False,0
2018-03-21 14:06:36.841000,16.72,False,0
2018-03-21 14:07:01.961000,16.71,False,0
2018-03-21 14:07:27.091000,16.725,False,0
2018-03-21 14:07:51.530000,16.72,False,0
2018-03-21 14:08:17.320000,16.73,False,0
2018-03-21 14:08:41.561000,16.73,False,0
2018-03-21 14:09:07.554000,16.735,False,0
2018-03-21 14:09:32.666000,16.744999999999997,False,0
2018-03-21 14:09:57.796000,16.744999999999997,False,0
2018-03-21 14:10:22.910000,16.75,False,0
2018-03-21 14:10:22.910000,16.75,False,0
2018-03-21 14:10:48.018000,16.75,False,0
2018-03-21 14:11:13.138000,16.75,False,0
2018-03-21 14:11:38.258000,16.75,False,0
2018-03-21 14:12:03.366000,16.745,False,0
2018-03-21 14:12:28.483000,16.745,False,0
2018-03-21 14:12:53.603000,16.67,False,0
2018-03-21 14:12:53.613000,16.83,False,0
2018-03-21 14:13:18.723000,16.75,False,0
2018-03-21 14:13:43.832000,16.740000000000002,False,0
2018-03-21 14:14:08.952000,16.64,False,0
2018-03-21 14:14:08.959000,16.82,False,0
2018-03-21 14:14:34.069000,16.729999999999997,False,0
2018-03-21 14:14:59.185000,16.729999999999997,False,0
2018-03-21 14:15:24.306000,16.725,False,0
2018-03-21 14:15:49.426000,16.71,False,0
2018-03-21 14:16:14.537000,16.72,False,0
2018-03-21 14:16:39.654000,16.71,False,0
2018-03-21 14:17:04.774000,16.700000000000003,False,0
2018-03-21 14:17:29.897000,16.700000000000003,False,0
2018-03-21 14:17:55.007000,16.69,False,0
2018-03-21 14:18:20.127000,16.76,False,0
2018-03-21 14:18:20.129000,16.61,False,0
2018-03-21 14:18:45.249000,16.675,False,0
2018-03-21 14:19:10.357000,16.675,False,0
2018-03-21 14:19:35.484000,16.675,False,0
2018-03-21 14:20:00.604000,16.73,False,0
2018-03-21 14:20:00.604000,16.58,False,0
2018-03-21 14:20:25.724000,16.655,False,0
2018-03-21 14:20:50.833000,16.65,False,0
2018-03-21 14:21:15.959000,16.64,False,0
2018-03-21 14:21:41.078000,16.634999999999998,False,0
2018-03-21 14:22:06.198000,16.630000000000003,False,0
2018-03-21 14:22:31.315000,16.625,False,0
2018-03-21 14:22:56.426000,16.62,False,0
2018-03-21 14:23:21.552000,16.61,False,0
2018-03-21 14:23:46.672000,16.6,False,0
2018-03-21 14:24:11.483000,16.585,False,0
2018-03-21 14:24:36.915000,16.585,False,0
2018-03-21 14:25:02.040000,16.595,False,0
2018-03-21 14:25:02.040000,16.595,False,0
2018-03-21 14:25:27.170000,16.585,False,0
2018-03-21 14:25:27.170000,16.585,False,0
2018-03-21 14:25:51.483000,16.58,False,0
2018-03-21 14:26:17.395000,16.58,False,0
2018-03-21 14:26:42.515000,16.57,False,0
2018-03-21 14:27:07.635000,16.575,False,0
2018-03-21 14:27:32.740000,16.575,False,0
2018-03-21 14:27:57.860000,16.575,False,0
2018-03-21 14:28:22.981000,16.57,False,0
2018-03-21 14:28:48.091000,16.564999999999998,False,0
2018-03-21 14:29:13.207000,16.57,False,0
2018-03-21 14:29:38.327000,16.564999999999998,False,0
2018-03-21 14:30:02.949000,16.564999999999998,False,0
2018-03-21 14:30:28.559000,16.564999999999998,False,0
2018-03-21 14:30:53.679000,16.57,False,0
2018-03-21 14:31:18.785000,16.575,False,0
2018-03-21 14:31:43.904000,16.590000000000003,False,0
2018-03-21 14:32:09.020000,16.6,False,0
2018-03-21 14:32:34.147000,16.6,False,0
2018-03-21 14:32:59.266000,16.63,False,0
2018-03-21 14:33:24.376000,16.63,False,0
2018-03-21 14:33:49.507000,16.634999999999998,False,0
2018-03-21 14:34:14.627000,16.65,False,0
2018-03-21 14:34:39.732000,16.665,False,0
2018-03-21 14:35:04.862000,16.675,False,0
2018-03-21 14:35:29.980000,16.69,False,0
2018-03-21 14:35:55.089000,16.695,False,0
2018-03-21 14:36:20.212000,16.705,False,0
2018-03-21 14:36:45.322000,16.72,False,0
2018-03-21 14:37:10.453000,16.725,False,0
2018-03-21 14:37:35.553000,16.73,False,0
2018-03-21 14:38:00.671000,16.744999999999997,False,0
2018-03-21 14:38:25.791000,16.765,False,0
2018-03-21 14:38:50.901000,16.765,False,0
2018-03-21 14:39:16.023000,16.79,False,0
2018-03-21 14:39:41.131000,16.795,False,0
2018-03-21 14:40:06.248000,16.810000000000002,False,0
2018-03-21 14:40:31.378000,16.82,False,0
2018-03-21 14:40:56.497000,16.83,False,0
2018-03-21 14:41:21.618000,16.845,False,0
2018-03-21 14:41:46.735000,16.845,False,0
2018-03-21 14:42:11.845000,16.880000000000003,False,0
2018-03-21 14:42:36.971000,16.880000000000003,False,0
2018-03-21 14:43:02.089000,16.905,False,0
2018-03-21 14:43:27.206000,16.82,False,0
2018-03-21 14:43:27.206000,16.82,False,0
2018-03-21 14:43:27.209000,17.02,False,0
2018-03-21 14:43:51.606000,16.924999999999997,False,0
2018-03-21 14:43:51.606000,16.924999999999997,False,0
2018-03-21 14:44:17.458000,16.93,False,0
2018-03-21 14:44:42.586000,16.95,False,0
2018-03-21 14:45:07.706000,16.965,False,0
2018-03-21 14:45:32.827000,16.98,False,0
2018-03-21 14:45:57.935000,17.0,False,0
2018-03-21 14:46:23.053000,17.025,False,0
2018-03-21 14:46:48.173000,17.05,False,0
2018-03-21 14:47:13.143000,17.08,False,0
2018-03-21 14:47:38.408000,17.1,False,0
2018-03-21 14:48:03.525000,17.130000000000003,False,0
2018-03-21 14:48:28.645000,17.28,False,0
2018-03-21 14:48:28.658000,17.05,False,0
2018-03-21 14:48:53.758000,17.18,False,0
2018-03-21 14:49:18.884000,17.205,False,0
2018-03-21 14:49:44.003000,17.235,False,0
2018-03-21 14:50:09.133000,17.37,False,0
2018-03-21 14:50:09.134000,17.15,False,0
2018-03-21 14:50:34.241000,17.28,False,0
2018-03-21 14:50:59.346000,17.3,False,0
2018-03-21 14:51:24.256000,17.32,False,0
2018-03-21 14:51:49.584000,17.35,False,0
2018-03-21 14:52:14.706000,17.355,False,0
2018-03-21 14:52:39.827000,17.365000000000002,False,0
2018-03-21 14:53:04.937000,17.365000000000002,False,0
2018-03-21 14:53:30.054000,17.36,False,0
2018-03-21 14:53:55.160000,17.340000000000003,False,0
2018-03-21 14:54:20.280000,17.24,False,0
2018-03-21 14:54:20.293000,17.41,False,0
2018-03-21 14:54:45.403000,17.32,False,0
2018-03-21 14:55:10.511000,17.295,False,0
2018-03-21 14:55:35.636000,17.265,False,0
2018-03-21 14:56:00.744000,17.240000000000002,False,0
2018-03-21 14:56:25.864000,17.225,False,0
2018-03-21 14:56:50.996000,17.205,False,0
2018-03-21 14:57:16.109000,17.17,False,0
2018-03-21 14:57:41.229000,17.15,False,0
2018-03-21 14:58:06.340000,17.125,False,0
2018-03-21 14:58:31.459000,17.1,False,0
2018-03-21 14:58:56.568000,17.075000000000003,False,0
2018-03-21 14:59:21.687000,17.049999999999997,False,0
