time,humidity,window_open,window_open_time
2018-03-21 14:00:06.443000,48.08,False,0
2018-03-21 14:00:31.563000,47.89,False,0
2018-03-21 14:00:46.633000,47.6,False,0
2018-03-21 14:01:06.729000,47.32,False,0
2018-03-21 14:01:21.799000,47.03,False,0
2018-03-21 14:01:41.885000,46.74,False,0
2018-03-21 14:02:06.998000,46.74,False,0
2018-03-21 14:02:32.118000,46.55,False,0
2018-03-21 14:02:57.229000,46.64,False,0
2018-03-21 14:03:22.349000,46.64,False,0
2018-03-21 14:03:32.400000,47.03,False,0
2018-03-21 14:03:37.430000,47.41,False,0
2018-03-21 14:03:47.478000,47.79,False,0
2018-03-21 14:04:12.595000,47.79,False,0
2018-03-21 14:04:37.709000,47.79,False,0
2018-03-21 14:04:52.779000,48.08,False,0
2018-03-21 14:05:02.827000,48.37,False,0
2018-03-21 14:05:17.893000,48.66,False,0
2018-03-21 14:05:27.943000,49.04,False,0
2018-03-21 14:05:53.063000,49.04,False,0
2018-03-21 14:06:18.181000,48.76,False,0
2018-03-21 14:06:43.301000,48.95,False,0
2018-03-21 14:07:08.423000,48.56,False,0
2018-03-21 14:07:23.491000,48.27,False,0
2018-03-21 14:07:48.611000,48.18,False,0
2018-03-21 14:07:58.661000,48.46,False,0
2018-03-21 14:08:13.730000,48.85,False,0
2018-03-21 14:08:23.780000,49.14,False,0
2018-03-21 14:08:43.878000,48.85,False,0
2018-03-21 14:08:53.918000,48.46,False,0
2018-03-21 14:09:03.970000,48.18,False,0
2018-03-21 14:09:14.020000,47.89,False,0
2018-03-21 14:09:24.070000,47.6,False,0
2018-03-21 14:09:39.140000,47.32,False,0
2018-03-21 14:10:03.666000,47.12,False,0
2018-03-21 14:10:29.367000,46.93,False,0
2018-03-21 14:10:54.488000,46.74,False,0
2018-03-21 14:11:19.598000,46.64,False,0
2018-03-21 14:11:44.718000,46.45,False,0
2018-03-21 14:12:09.834000,46.45,False,0
2018-03-21 14:12:34.953000,46.26,False,0
2018-03-21 14:13:00.073000,46.16,False,0
2018-03-21 14:13:25.193000,46.16,False,0
2018-03-21 14:13:50.312000,46.16,False,0
2018-03-21 14:14:15.452000,46.16,False,0
2018-03-21 14:14:40.568000,46.16,False,0
2018-03-21 14:15:05.697000,46.26,False,0
2018-03-21 14:15:30.807000,46.26,False,0
2018-03-21 14:15:55.929000,46.26,False,0
2018-03-21 14:16:21.037000,46.35,False,0
2018-03-21 14:16:46.167000,46.35,False,0
2018-03-21 14:17:11.268000,46.35,False,0
2018-03-21 14:17:36.048000,46.35,False,0
2018-03-21 14:18:01.507000,46.35,False,0
2018-03-21 14:18:26.629000,46.26,False,0
2018-03-21 14:18:51.749000,46.26,False,0
2018-03-21 14:19:16.077000,46.26,False,0
2018-03-21 14:19:41.983000,46.45,False,0
2018-03-21 14:20:07.093000,46.55,False,0
2018-03-21 14:20:32.216000,46.55,False,0
2018-03-21 14:20:57.332000,46.64,False,0
2018-03-21 14:21:22.437000,46.64,False,0
2018-03-21 14:21:47.567000,46.64,False,0
2018-03-21 14:22:12.686000,46.64,False,0
2018-03-21 14:22:37.808000,46.64,False,0
2018-03-21 14:23:02.776000,46.55,False,0
2018-03-21 14:23:28.033000,46.55,False,0
2018-03-21 14:23:53.163000,46.55,False,0
2018-03-21 14:24:18.277000,46.55,False,0
2018-03-21 14:24:43.395000,46.55,False,0
2018-03-21 14:25:08.500000,46.55,False,0
2018-03-21 14:25:33.620000,46.42,False,0
2018-03-21 14:25:58.735000,46.52,False,0
2018-03-21 14:26:23.845000,46.62,False,0
2018-03-21 14:26:48.275000,46.81,False,0
2018-03-21 14:27:13.905000,46.72,False,0
2018-03-21 14:27:39.190000,46.72,False,0
2018-03-21 14:28:04.312000,46.81,False,0
2018-03-21 14:28:29.442000,46.72,False,0
2018-03-21 14:28:54.561000,46.72,False,0
2018-03-21 14:29:19.687000,46.81,False,0
2018-03-21 14:29:44.807000,46.81,False,0
2018-03-21 14:30:09.917000,46.72,False,0
2018-03-21 14:30:35.037000,46.81,False,0
2018-03-21 14:31:00.157000,46.72,False,0
2018-03-21 14:31:25.275000,46.62,False,0
2018-03-21 14:31:50.391000,46.62,False,0
2018-03-21 14:32:15.501000,46.62,False,0
