time,temperature,window_open,window_open_time
2018-03-21 14:00:06.443000,17.73,False,0
2018-03-21 14:00:31.563000,17.75,False,0
2018-03-21 14:00:56.679000,17.755000000000003,False,0
2018-03-21 14:01:21.799000,17.755000000000003,False,0
2018-03-21 14:01:46.545000,17.735,False,0
2018-03-21 14:02:12.018000,17.735,False,0
2018-03-21 14:02:37.139000,17.715,False,0
2018-03-21 14:03:02.259000,17.705,False,0
2018-03-21 14:03:27.379000,17.7,False,0
2018-03-21 14:03:52.498000,17.695,False,0
2018-03-21 14:04:17.605000,17.700000000000003,False,0
2018-03-21 14:04:42.729000,17.705,False,0
2018-03-21 14:05:07.847000,17.715,False,0
2018-03-21 14:05:32.973000,17.735,False,0
2018-03-21 14:05:57.653000,17.75,False,0
2018-03-21 14:06:23.211000,17.78,False,0
2018-03-21 14:06:48.333000,17.795,False,0
2018-03-21 14:07:13.453000,17.835,False,0
2018-03-21 14:07:38.561000,18.1,False,0
2018-03-21 14:07:38.571000,17.59,False,0
2018-03-21 14:08:03.680000,17.869999999999997,False,0
2018-03-21 14:08:28.798000,17.9,False,0
2018-03-21 14:08:53.918000,17.925,False,0
2018-03-21 14:09:19.040000,17.945,False,0
2018-03-21 14:09:43.166000,17.965,False,0
2018-03-21 14:10:08.777000,17.965,False,0
2018-03-21 14:10:34.377000,17.96,False,0
2018-03-21 14:10:59.498000,17.96,False,0
2018-03-21 14:11:24.618000,17.955,False,0
2018-03-21 14:11:49.734000,18.18,False,0
2018-03-21 14:11:49.738000,17.7,False,0
2018-03-21 14:12:14.854000,17.924999999999997,False,0
2018-03-21 14:12:39.973000,17.905,False,0
2018-03-21 14:13:05.093000,17.65,False,0
2018-03-21 14:13:05.093000,18.1,False,0
2018-03-21 14:13:30.213000,17.865000000000002,False,0
2018-03-21 14:13:55.332000,17.85,False,0
2018-03-21 14:14:20.478000,17.61,False,0
2018-03-21 14:14:20.482000,18.06,False,0
2018-03-21 14:14:45.588000,17.810000000000002,False,0
2018-03-21 14:15:10.717000,17.79,False,0
2018-03-21 14:15:35.827000,17.78,False,0
2018-03-21 14:16:00.949000,17.765,False,0
2018-03-21 14:16:26.067000,17.75,False,0
2018-03-21 14:16:51.187000,17.735,False,0
2018-03-21 14:17:16.048000,17.725,False,0
2018-03-21 14:17:41.407000,17.71,False,0
2018-03-21 14:18:06.527000,17.705,False,0
2018-03-21 14:18:31.649000,17.685,False,0
2018-03-21 14:18:56.767000,17.689999999999998,False,0
2018-03-21 14:19:21.877000,17.67,False,0
2018-03-21 14:19:46.993000,17.665,False,0
2018-03-21 14:20:12.116000,17.66,False,0
2018-03-21 14:20:37.236000,17.665,False,0
2018-03-21 14:21:02.352000,17.655,False,0
2018-03-21 14:21:27.467000,17.655,False,0
2018-03-21 14:21:52.596000,17.86,False,0
2018-03-21 14:21:52.597000,17.42,False,0
2018-03-21 14:22:17.706000,17.635,False,0
2018-03-21 14:22:42.268000,17.630000000000003,False,0
2018-03-21 14:23:07.946000,17.630000000000003,False,0
2018-03-21 14:23:33.053000,17.615,False,0
2018-03-21 14:23:58.177000,17.61,False,0
2018-03-21 14:24:23.287000,17.615,False,0
2018-03-21 14:24:48.415000,17.6,False,0
2018-03-21 14:25:13.530000,17.6,False,0
2018-03-21 14:25:38.635000,17.59,False,0
2018-03-21 14:26:03.755000,17.585,False,0
2018-03-21 14:26:28.875000,17.585,False,0
2018-03-21 14:26:53.995000,17.575,False,0
2018-03-21 14:27:19.100000,17.35,False,0
2018-03-21 14:27:19.105000,17.8,False,0
2018-03-21 14:27:44.220000,17.57,False,0
2018-03-21 14:28:09.342000,17.57,False,0
2018-03-21 14:28:34.461000,17.565,False,0
2018-03-21 14:28:59.587000,17.79,False,0
2018-03-21 14:28:59.591000,17.34,False,0
