time,temperature,window_open,window_open_time
2018-03-21 14:00:02.963000,15.14,False,0
2018-03-21 14:00:23.063000,14.79,False,0
2018-03-21 14:00:28.083000,15.14,False,0
2018-03-21 14:00:48.183000,14.79,False,0
2018-03-21 14:00:53.203000,15.14,False,0
2018-03-21 14:01:13.299000,14.78,False,0
2018-03-21 14:01:18.229000,15.14,False,0
2018-03-21 14:01:38.235000,14.8,False,0
2018-03-21 14:01:43.435000,15.16,False,0
2018-03-21 14:02:03.533000,14.8,False,0
2018-03-21 14:02:08.553000,15.14,False,0
2018-03-21 14:02:28.657000,14.8,False,0
2018-03-21 14:02:33.677000,15.16,False,0
2018-03-21 14:02:53.767000,14.8,False,0
2018-03-21 14:02:58.219000,15.14,False,0
2018-03-21 14:03:18.889000,14.8,False,0
2018-03-21 14:03:23.919000,15.14,False,0
2018-03-21 14:03:43.061000,14.79,False,0
2018-03-21 14:03:48.191000,15.16,False,0
2018-03-21 14:04:08.717000,14.81,False,0
2018-03-21 14:04:14.157000,15.16,False,0
2018-03-21 14:04:34.249000,14.8,False,0
2018-03-21 14:04:39.269000,15.16,False,0
2018-03-21 14:04:59.365000,14.81,False,0
2018-03-21 14:05:04.395000,15.16,False,0
2018-03-21 14:05:24.485000,14.8,False,0
2018-03-21 14:05:29.505000,15.16,False,0
2018-03-21 14:05:49.603000,14.81,False,0
2018-03-21 14:05:54.623000,15.16,False,0
2018-03-21 14:06:14.713000,14.8,False,0
2018-03-21 14:06:19.742000,15.16,False,0
2018-03-21 14:06:39.832000,14.81,False,0
2018-03-21 14:06:44.851000,15.16,False,0
2018-03-21 14:07:04.941000,14.82,False,0
2018-03-21 14:07:09.981000,15.17,False,0
2018-03-21 14:07:30.061000,14.83,False,0
2018-03-21 14:07:35.090000,15.17,False,0
2018-03-21 14:07:54.250000,14.82,False,0
2018-03-21 14:07:59.379000,15.17,False,0
2018-03-21 14:08:19.878000,14.83,False,0
2018-03-21 14:08:24.998000,15.17,False,0
2018-03-21 14:08:45.418000,14.83,False,0
2018-03-21 14:08:50.450000,15.18,False,0
2018-03-21 14:09:10.540000,14.83,False,0
2018-03-21 14:09:15.570000,15.17,False,0
2018-03-21 14:09:35.670000,14.84,False,0
2018-03-21 14:09:40.696000,15.18,False,0
