time,room,temperature,humidity,window_open,window_open_time
2018-03-21 14:03:30,living_room,18.185,46.74,False,0
2018-03-21 14:04:00,dining_room,16.7,51.62,False,0
2018-03-21 14:04:00,kitchen,13.344999999999999,65.61,False,0
2018-03-21 14:04:00,bathroom,14.985,54.04,False,0
2018-03-21 14:04:00,stairs,15.815000000000001,54.57,False,0
2018-03-21 14:04:00,bedroom,19.744999999999997,34.04,False,0
2018-03-21 14:04:00,hall,17.700000000000003,47.79,False,0
2018-03-21 14:04:00,living_room,18.174999999999997,46.595,False,0
2018-03-21 14:04:30,dining_room,16.7025,51.65,False,0
2018-03-21 14:04:30,kitchen,13.34,65.37,False,0
2018-03-21 14:04:30,bathroom,14.923333333333334,54.04,False,0
2018-03-21 14:04:30,stairs,15.850000000000001,54.85,False,0
2018-03-21 14:04:30,bedroom,19.755000000000003,34.04,False,0
2018-03-21 14:04:30,hall,17.705,47.935,False,0
2018-03-21 14:04:30,living_room,18.185,46.35,False,0
2018-03-21 14:05:00,dining_room,16.705,51.53,False,0
2018-03-21 14:05:00,kitchen,13.35,65.32,False,0
2018-03-21 14:05:00,bathroom,15.040000000000001,54.13,False,0
2018-03-21 14:05:00,stairs,15.82,55.05,False,0
2018-03-21 14:05:00,bedroom,19.759999999999998,34.14,False,0
2018-03-21 14:05:00,hall,17.715,48.69,False,0
2018-03-21 14:05:00,living_room,18.17,46.35,False,0
2018-03-21 14:05:30,dining_room,16.705,51.62,False,0
2018-03-21 14:05:30,kitchen,13.3475,65.22,False,0
2018-03-21 14:05:30,bathroom,14.985,54.04,False,0
2018-03-21 14:05:30,stairs,15.82,55.34,False,0
2018-03-21 14:05:30,bedroom,19.744999999999997,34.04,False,0
2018-03-21 14:05:30,hall,17.7425,49.04,False,0
2018-03-21 14:05:30,living_room,18.18,46.35,False,0
2018-03-21 14:06:00,dining_room,16.705,51.53,False,0
2018-03-21 14:06:00,kitchen,13.35,65.22,False,0
2018-03-21 14:06:00,bathroom,14.98,54.13,False,0
2018-03-21 14:06:00,stairs,15.79,55.43,False,0
2018-03-21 14:06:00,bedroom,19.7625,34.04,False,0
2018-03-21 14:06:00,hall,17.78,48.76,False,0
2018-03-21 14:06:00,living_room,18.174999999999997,46.26,False,0
2018-03-21 14:06:30,dining_room,16.72,51.53,False,0
2018-03-21 14:06:30,kitchen,13.355,65.22,False,0
2018-03-21 14:06:30,bathroom,14.985,54.13,False,0
2018-03-21 14:06:30,stairs,15.83,55.24,False,0
2018-03-21 14:06:30,bedroom,19.759999999999998,34.04,False,0
2018-03-21 14:06:30,hall,17.795,48.95,False,0
2018-03-21 14:06:30,living_room,18.174999999999997,46.015,False,0
2018-03-21 14:07:00,dining_room,16.7175,51.56,False,0
2018-03-21 14:07:00,kitchen,13.36,65.32,False,0
2018-03-21 14:07:00,bathroom,14.995000000000001,54.22,False,0
2018-03-21 14:07:00,stairs,15.87,55.24,False,0
2018-03-21 14:07:00,bedroom,19.765,34.04,False,0
2018-03-21 14:07:00,hall,17.835,48.415000000000006,False,0
2018-03-21 14:07:00,living_room,18.17,45.78,False,0
2018-03-21 14:07:30,dining_room,16.72,51.605000000000004,False,0
2018-03-21 14:07:30,kitchen,13.36,65.32,False,0
2018-03-21 14:07:30,bathroom,14.9975,54.22,False,0
2018-03-21 14:07:30,stairs,15.84,55.099999999999994,False,0
2018-03-21 14:07:30,bedroom,19.765,34.04,False,0
2018-03-21 14:07:30,hall,17.845,48.32,False,0
2018-03-21 14:07:30,living_room,18.174999999999997,45.78,False,0
2018-03-21 14:08:00,dining_room,16.73,51.56,False,0
2018-03-21 14:08:00,kitchen,13.36,65.42,False,0
2018-03-21 14:08:00,bathroom,15.0,54.22,False,0
2018-03-21 14:08:00,stairs,15.835,55.05,False,0
2018-03-21 14:08:00,bedroom,19.765,34.04,False,0
2018-03-21 14:08:00,hall,17.884999999999998,48.995000000000005,False,0
2018-03-21 14:08:00,living_room,18.174999999999997,45.78,False,0
2018-03-21 14:08:30,dining_room,16.73,51.65,False,0
2018-03-21 14:08:30,kitchen,13.375,65.42,False,0
2018-03-21 14:08:30,bathroom,15.004999999999999,54.22,False,0
2018-03-21 14:08:30,stairs,15.81,55.15,False,0
2018-03-21 14:08:30,bedroom,19.77,34.04,False,0
2018-03-21 14:08:30,hall,17.925,48.655,False,0
2018-03-21 14:08:30,living_room,18.174999999999997,45.78,False,0
2018-03-21 14:09:00,dining_room,16.735,51.75,False,0
2018-03-21 14:09:00,kitchen,13.379999999999999,65.42,False,0
2018-03-21 14:09:00,bathroom,15.0,54.22,False,0
2018-03-21 14:09:00,stairs,15.835,55.15,False,0
2018-03-21 14:09:00,bedroom,19.775,33.94,False,0
2018-03-21 14:09:00,hall,17.945,47.88999999999999,False,0
2018-03-21 14:09:00,living_room,18.17,45.78,False,0
2018-03-21 14:09:30,dining_room,16.744999999999997,51.75,False,0
2018-03-21 14:09:30,kitchen,13.379999999999999,65.32,False,0
2018-03-21 14:09:30,bathroom,15.01,54.32,False,0
2018-03-21 14:09:30,stairs,15.88,55.15,False,0
2018-03-21 14:09:30,bedroom,19.765,33.94,False,0
2018-03-21 14:09:30,hall,17.965,47.32,False,0
2018-03-21 14:09:30,living_room,18.155,45.78,False,0
2018-03-21 14:10:00,dining_room,16.75,51.84,False,0
2018-03-21 14:10:00,kitchen,13.379999999999999,65.32,False,0
2018-03-21 14:10:00,bathroom,14.946666666666665,54.32,False,0
2018-03-21 14:10:00,stairs,15.844999999999999,55.24,False,0
2018-03-21 14:10:00,bedroom,19.765,34.04,False,0
2018-03-21 14:10:00,hall,17.965,47.025,False,0
2018-03-21 14:10:00,living_room,18.155,45.68,False,0
2018-03-21 14:10:30,dining_room,16.75,51.84,False,0
2018-03-21 14:10:30,kitchen,13.385,65.32,False,0
2018-03-21 14:10:30,bathroom,15.063333333333333,54.22,False,0
2018-03-21 14:10:30,stairs,15.844999999999999,54.95,False,0
2018-03-21 14:10:30,bedroom,19.765,34.14,False,0
2018-03-21 14:10:30,hall,17.96,46.74,False,0
2018-03-21 14:10:30,living_room,18.155,45.68,False,0
2018-03-21 14:11:00,dining_room,16.75,51.75,False,0
2018-03-21 14:11:00,kitchen,13.379999999999999,65.22,False,0
2018-03-21 14:11:00,bathroom,15.01,54.22,False,0
2018-03-21 14:11:00,stairs,15.85,54.66,False,0
2018-03-21 14:11:00,bedroom,19.7725,34.14,False,0
2018-03-21 14:11:00,hall,17.955,46.64,False,0
2018-03-21 14:11:00,living_room,18.155,45.68,False,0
2018-03-21 14:11:30,dining_room,16.75,51.75,False,0
2018-03-21 14:11:30,kitchen,13.379999999999999,65.22,False,0
2018-03-21 14:11:30,bathroom,15.025,54.22,False,0
2018-03-21 14:11:30,stairs,15.8075,54.57,False,0
2018-03-21 14:11:30,bedroom,19.77,33.94,False,0
2018-03-21 14:11:30,hall,17.939999999999998,46.45,False,0
2018-03-21 14:11:30,living_room,18.17,45.88,False,0
2018-03-21 14:12:00,dining_room,16.745,51.75,False,0
2018-03-21 14:12:00,kitchen,13.379999999999999,65.175,False,0
2018-03-21 14:12:00,bathroom,15.030000000000001,54.22,False,0
2018-03-21 14:12:00,stairs,15.85,54.57,False,0
2018-03-21 14:12:00,bedroom,19.77,34.04,False,0
2018-03-21 14:12:00,hall,17.924999999999997,46.45,False,0
2018-03-21 14:12:00,living_room,18.17,46.16,False,0
2018-03-21 14:12:30,dining_room,16.75,51.75,False,0
2018-03-21 14:12:30,kitchen,13.385,65.13,False,0
2018-03-21 14:12:30,bathroom,14.956666666666665,54.22,False,0
2018-03-21 14:12:30,stairs,15.893333333333333,54.57,False,0
2018-03-21 14:12:30,bedroom,19.775,34.04,False,0
2018-03-21 14:12:30,hall,17.905,46.26,False,0
2018-03-21 14:12:30,living_room,18.174999999999997,46.45,False,0
2018-03-21 14:13:00,dining_room,16.75,51.75,False,0
2018-03-21 14:13:00,kitchen,13.385,65.03,False,0
2018-03-21 14:13:00,bathroom,15.083333333333334,54.22,False,0
2018-03-21 14:13:00,stairs,15.86,54.614999999999995,False,0
2018-03-21 14:13:00,bedroom,19.77,34.04,False,0
2018-03-21 14:13:00,hall,17.875,46.16,False,0
2018-03-21 14:13:00,living_room,18.189999999999998,46.64,False,0
2018-03-21 14:13:30,dining_room,16.740000000000002,51.75,False,0
2018-03-21 14:13:30,kitchen,13.385,65.03,False,0
2018-03-21 14:13:30,bathroom,15.035,54.22,False,0
2018-03-21 14:13:30,stairs,15.86,54.76,False,0
2018-03-21 14:13:30,bedroom,19.7825,34.14,False,0
2018-03-21 14:13:30,hall,17.8575,46.16,False,0
2018-03-21 14:13:30,living_room,18.205000000000002,46.74,False,0
2018-03-21 14:14:00,dining_room,16.73,51.75,False,0
2018-03-21 14:14:00,kitchen,13.39,64.94,False,0
2018-03-21 14:14:00,bathroom,15.035,54.13,False,0
2018-03-21 14:14:00,stairs,15.83,54.85,False,0
2018-03-21 14:14:00,bedroom,19.78,34.14,False,0
2018-03-21 14:14:00,hall,17.835,46.16,False,0
2018-03-21 14:14:00,living_room,18.225,46.93,False,0
2018-03-21 14:14:30,dining_room,16.729999999999997,51.75,False,0
2018-03-21 14:14:30,kitchen,13.379999999999999,64.94,False,0
2018-03-21 14:14:30,bathroom,15.04,54.13,False,0
2018-03-21 14:14:30,stairs,15.870000000000001,54.95,False,0
2018-03-21 14:14:30,bedroom,19.78,34.14,False,0
2018-03-21 14:14:30,hall,17.810000000000002,46.16,False,0
2018-03-21 14:14:30,living_room,18.23,46.93,False,0
2018-03-21 14:15:00,dining_room,16.725,51.655,False,0
2018-03-21 14:15:00,kitchen,13.395,64.94,False,0
2018-03-21 14:15:00,bathroom,14.983333333333333,54.22,False,0
2018-03-21 14:15:00,stairs,15.913333333333334,55.05,False,0
2018-03-21 14:15:00,bedroom,19.78,34.14,False,0
2018-03-21 14:15:00,hall,17.79,46.26,False,0
2018-03-21 14:15:00,living_room,18.235,47.03,False,0
2018-03-21 14:15:30,dining_room,16.71,51.56,False,0
2018-03-21 14:15:30,kitchen,13.383333333333333,64.94,False,0
2018-03-21 14:15:30,bathroom,15.103333333333333,54.22,False,0
2018-03-21 14:15:30,stairs,15.879999999999999,55.05,False,0
2018-03-21 14:15:30,bedroom,19.79,34.14,False,0
2018-03-21 14:15:30,hall,17.78,46.26,False,0
2018-03-21 14:15:30,living_room,18.240000000000002,47.03,False,0
2018-03-21 14:16:00,dining_room,16.72,51.56,False,0
2018-03-21 14:16:00,kitchen,13.379999999999999,64.84,False,0
2018-03-21 14:16:00,bathroom,15.04,54.22,False,0
2018-03-21 14:16:00,stairs,15.885,55.05,False,0
2018-03-21 14:16:00,bedroom,19.78333333333333,34.14,False,0
2018-03-21 14:16:00,hall,17.7575,46.35,False,0
2018-03-21 14:16:00,living_room,18.259999999999998,47.12,False,0
2018-03-21 14:16:30,dining_room,16.71,51.44,False,0
2018-03-21 14:16:30,kitchen,13.39,64.84,False,0
2018-03-21 14:16:30,bathroom,15.045,54.22,False,0
2018-03-21 14:16:30,stairs,15.853333333333333,55.15,False,0
2018-03-21 14:16:30,bedroom,19.79,34.28,False,0
2018-03-21 14:16:30,hall,17.735,46.35,False,0
2018-03-21 14:16:30,living_room,18.27,47.32,False,0
2018-03-21 14:17:00,dining_room,16.700000000000003,51.34,False,0
2018-03-21 14:17:00,kitchen,13.375,64.89,False,0
2018-03-21 14:17:00,bathroom,15.065000000000001,54.22,False,0
2018-03-21 14:17:00,stairs,15.885,55.24,False,0
2018-03-21 14:17:00,bedroom,19.799999999999997,34.33,False,0
2018-03-21 14:17:00,hall,17.725,46.35,False,0
2018-03-21 14:17:00,living_room,18.3,47.695,False,0
2018-03-21 14:17:30,dining_room,16.69,51.24,False,0
2018-03-21 14:17:30,kitchen,13.385,64.84,False,0
2018-03-21 14:17:30,bathroom,14.993333333333334,54.22,False,0
2018-03-21 14:17:30,stairs,15.933333333333332,55.24,False,0
2018-03-21 14:17:30,bedroom,19.795,34.33,False,0
2018-03-21 14:17:30,hall,17.71,46.35,False,0
2018-03-21 14:17:30,living_room,18.305,47.99,False,0
2018-03-21 14:18:00,dining_room,16.685000000000002,51.195,False,0
2018-03-21 14:18:00,kitchen,13.3825,64.84,False,0
2018-03-21 14:18:00,bathroom,15.116666666666667,54.22,False,0
2018-03-21 14:18:00,stairs,15.905000000000001,55.290000000000006,False,0
2018-03-21 14:18:00,bedroom,19.795,34.33,False,0
2018-03-21 14:18:00,hall,17.705,46.305,False,0
2018-03-21 14:18:00,living_room,18.32,48.18,False,0
2018-03-21 14:18:30,dining_room,16.675,51.05,False,0
2018-03-21 14:18:30,kitchen,13.379999999999999,64.94,False,0
2018-03-21 14:18:30,bathroom,15.065000000000001,54.32,False,0
2018-03-21 14:18:30,stairs,15.9,55.43,False,0
2018-03-21 14:18:30,bedroom,19.801666666666666,34.33,False,0
2018-03-21 14:18:30,hall,17.6875,46.26,False,0
2018-03-21 14:18:30,living_room,18.3325,48.37,False,0
2018-03-21 14:19:00,dining_room,16.675,50.95,False,0
2018-03-21 14:19:00,kitchen,13.379999999999999,64.84,False,0
2018-03-21 14:19:00,bathroom,15.065000000000001,54.32,False,0
2018-03-21 14:19:00,stairs,15.857500000000002,55.43,False,0
2018-03-21 14:19:00,bedroom,19.805,34.33,False,0
2018-03-21 14:19:00,hall,17.67,46.26,False,0
2018-03-21 14:19:00,living_room,18.36,48.46,False,0
2018-03-21 14:19:30,dining_room,16.675,50.95,False,0
2018-03-21 14:19:30,kitchen,13.379999999999999,64.84,False,0
2018-03-21 14:19:30,bathroom,15.075,54.32,False,0
2018-03-21 14:19:30,stairs,15.91,55.43,False,0
2018-03-21 14:19:30,bedroom,19.805,34.33,False,0
2018-03-21 14:19:30,hall,17.665,46.45,False,0
2018-03-21 14:19:30,living_room,18.36,48.46,False,0
2018-03-21 14:20:00,dining_room,16.655,50.95,False,0
2018-03-21 14:20:00,kitchen,13.370000000000001,64.94,False,0
2018-03-21 14:20:00,bathroom,15.006666666666668,54.42,False,0
2018-03-21 14:20:00,stairs,15.940000000000001,55.43,False,0
2018-03-21 14:20:00,bedroom,19.815,34.33,False,0
2018-03-21 14:20:00,hall,17.66,46.55,False,0
2018-03-21 14:20:00,living_room,18.375,48.46,False,0
2018-03-21 14:20:30,dining_room,16.65,50.95,False,0
2018-03-21 14:20:30,kitchen,13.3725,64.94,False,0
2018-03-21 14:20:30,bathroom,15.136666666666665,54.42,False,0
2018-03-21 14:20:30,stairs,15.925,55.52,False,0
2018-03-21 14:20:30,bedroom,19.815,34.33,False,0
2018-03-21 14:20:30,hall,17.665,46.595,False,0
2018-03-21 14:20:30,living_room,18.38,48.46,False,0
2018-03-21 14:21:00,dining_room,16.64,50.95,False,0
2018-03-21 14:21:00,kitchen,13.370000000000001,64.94,False,0
2018-03-21 14:21:00,bathroom,15.065000000000001,54.42,False,0
2018-03-21 14:21:00,stairs,15.92,55.62,False,0
2018-03-21 14:21:00,bedroom,19.82,34.23,False,0
2018-03-21 14:21:00,hall,17.655,46.64,False,0
2018-03-21 14:21:00,living_room,18.39,48.37,False,0
2018-03-21 14:21:30,dining_room,16.634999999999998,50.86,False,0
2018-03-21 14:21:30,kitchen,13.36,64.94,False,0
2018-03-21 14:21:30,bathroom,15.075,54.42,False,0
2018-03-21 14:21:30,stairs,15.89,55.62,False,0
2018-03-21 14:21:30,bedroom,19.82,34.23,False,0
2018-03-21 14:21:30,hall,17.64,46.64,False,0
2018-03-21 14:21:30,living_room,18.4,48.46,False,0
2018-03-21 14:22:00,dining_room,16.630000000000003,50.95,False,0
2018-03-21 14:22:00,kitchen,13.365,64.94,False,0
2018-03-21 14:22:00,bathroom,15.07,54.51,False,0
2018-03-21 14:22:00,stairs,15.93,55.72,False,0
2018-03-21 14:22:00,bedroom,19.82,34.23,False,0
2018-03-21 14:22:00,hall,17.635,46.64,False,0
2018-03-21 14:22:00,living_room,18.405,48.415,False,0
2018-03-21 14:22:30,dining_room,16.622500000000002,50.95,False,0
2018-03-21 14:22:30,kitchen,13.365,64.94,False,0
2018-03-21 14:22:30,bathroom,15.0,54.51,False,0
2018-03-21 14:22:30,stairs,15.953999999999999,55.62,False,0
2018-03-21 14:22:30,bedroom,19.83,34.23,False,0
2018-03-21 14:22:30,hall,17.630000000000003,46.64,False,0
2018-03-21 14:22:30,living_room,18.405,48.37,False,0
2018-03-21 14:23:00,dining_room,16.61,50.95,False,0
2018-03-21 14:23:00,kitchen,13.36,65.03,False,0
2018-03-21 14:23:00,bathroom,15.17,54.51,False,0
2018-03-21 14:23:00,stairs,15.934999999999999,55.52,False,0
2018-03-21 14:23:00,bedroom,19.82,34.33,False,0
2018-03-21 14:23:00,hall,17.630000000000003,46.55,False,0
2018-03-21 14:23:00,living_room,18.41,48.46,False,0
2018-03-21 14:23:30,dining_room,16.6,51.05,False,0
2018-03-21 14:23:30,kitchen,13.3625,65.03,False,0
2018-03-21 14:23:30,bathroom,15.085,54.51,False,0
2018-03-21 14:23:30,stairs,15.934999999999999,55.43,False,0
2018-03-21 14:23:30,bedroom,19.82,34.33,False,0
2018-03-21 14:23:30,hall,17.612499999999997,46.55,False,0
2018-03-21 14:23:30,living_room,18.42,48.37,False,0
2018-03-21 14:24:00,dining_room,16.585,51.05,False,0
2018-03-21 14:24:00,kitchen,13.36,65.03,False,0
2018-03-21 14:24:00,bathroom,15.09,54.51,False,0
2018-03-21 14:24:00,stairs,15.903333333333334,55.43,False,0
2018-03-21 14:24:00,bedroom,19.8225,34.33,False,0
2018-03-21 14:24:00,hall,17.615,46.55,False,0
2018-03-21 14:24:00,living_room,18.43,48.27,False,0
2018-03-21 14:24:30,dining_room,16.585,51.15,False,0
2018-03-21 14:24:30,kitchen,13.36,65.03,False,0
2018-03-21 14:24:30,bathroom,15.094999999999999,54.51,False,0
2018-03-21 14:24:30,stairs,15.945,55.24,False,0
2018-03-21 14:24:30,bedroom,19.825000000000003,34.33,False,0
2018-03-21 14:24:30,hall,17.6,46.55,False,0
2018-03-21 14:24:30,living_room,18.435,48.37,False,0
2018-03-21 14:25:00,dining_room,16.59,51.15,False,0
2018-03-21 14:25:00,kitchen,13.370000000000001,65.03,False,0
2018-03-21 14:25:00,bathroom,15.085,54.42,False,0
2018-03-21 14:25:00,stairs,15.983333333333334,55.24,False,0
2018-03-21 14:25:00,bedroom,19.825000000000003,34.42,False,0
2018-03-21 14:25:00,hall,17.6,46.55,False,0
2018-03-21 14:25:00,living_room,18.450000000000003,48.46,False,0
2018-03-21 14:25:30,dining_room,16.58,51.15,False,0
2018-03-21 14:25:30,kitchen,13.370000000000001,65.03,False,0
2018-03-21 14:25:30,bathroom,15.033333333333333,54.51,False,0
2018-03-21 14:25:30,stairs,15.95,55.34,False,0
2018-03-21 14:25:30,bedroom,19.83,34.42,False,0
2018-03-21 14:25:30,hall,17.59,46.47,False,0
2018-03-21 14:25:30,living_room,18.435000000000002,48.46,False,0
2018-03-21 14:26:00,dining_room,16.58,51.15,False,0
2018-03-21 14:26:00,kitchen,13.36,65.13,False,0
2018-03-21 14:26:00,bathroom,15.153333333333334,54.51,False,0
2018-03-21 14:26:00,stairs,15.945,55.43,False,0
2018-03-21 14:26:00,bedroom,19.845,34.33,False,0
2018-03-21 14:26:00,hall,17.585,46.62,False,0
2018-03-21 14:26:00,living_room,18.447499999999998,48.56,False,0
2018-03-21 14:26:30,dining_room,16.57,51.15,False,0
2018-03-21 14:26:30,kitchen,13.36,65.03,False,0
2018-03-21 14:26:30,bathroom,15.105,54.51,False,0
2018-03-21 14:26:30,stairs,15.910000000000002,55.43,False,0
2018-03-21 14:26:30,bedroom,19.84,34.33,False,0
2018-03-21 14:26:30,hall,17.575,46.81,False,0
2018-03-21 14:26:30,living_room,18.455,48.56,False,0
2018-03-21 14:27:00,dining_room,16.575,51.15,False,0
2018-03-21 14:27:00,kitchen,13.355,65.13,False,0
2018-03-21 14:27:00,bathroom,15.09,54.51,False,0
2018-03-21 14:27:00,stairs,15.959999999999999,55.34,False,0
2018-03-21 14:27:00,bedroom,19.835,34.33,False,0
2018-03-21 14:27:00,hall,17.575000000000003,46.72,False,0
2018-03-21 14:27:00,living_room,18.465000000000003,48.56,False,0
2018-03-21 14:27:30,dining_room,16.575,51.15,False,0
2018-03-21 14:27:30,kitchen,13.36,65.13,False,0
2018-03-21 14:27:30,bathroom,15.1,54.51,False,0
2018-03-21 14:27:30,stairs,15.979999999999999,55.34,False,0
2018-03-21 14:27:30,bedroom,19.835,34.23,False,0
2018-03-21 14:27:30,hall,17.57,46.72,False,0
2018-03-21 14:27:30,living_room,18.465000000000003,48.66,False,0
2018-03-21 14:28:00,dining_room,16.57,51.15,False,0
2018-03-21 14:28:00,kitchen,13.36,65.13,False,0
2018-03-21 14:28:00,bathroom,15.049999999999999,54.61,False,0
2018-03-21 14:28:00,stairs,15.95,55.52,False,0
2018-03-21 14:28:00,bedroom,19.835,34.23,False,0
2018-03-21 14:28:00,hall,17.57,46.765,False,0
2018-03-21 14:28:00,living_room,18.47,48.66,False,0
2018-03-21 14:28:30,dining_room,16.564999999999998,51.24,False,0
2018-03-21 14:28:30,kitchen,13.3575,65.13,False,0
2018-03-21 14:28:30,bathroom,15.166666666666666,54.61,False,0
2018-03-21 14:28:30,stairs,15.945,55.52,False,0
2018-03-21 14:28:30,bedroom,19.85,34.23,False,0
2018-03-21 14:28:30,hall,17.565,46.72,False,0
2018-03-21 14:28:30,living_room,18.475,48.56,False,0
2018-03-21 14:29:00,dining_room,16.57,51.34,False,0
2018-03-21 14:29:00,kitchen,13.36,65.13,False,0
2018-03-21 14:29:00,bathroom,15.11,54.61,False,0
2018-03-21 14:29:00,stairs,15.955,55.62,False,0
2018-03-21 14:29:00,bedroom,19.8375,34.23,False,0
2018-03-21 14:29:00,hall,17.565,46.81,False,0
2018-03-21 14:29:00,living_room,18.4825,48.66,False,0
2018-03-21 14:29:30,dining_room,16.564999999999998,51.24,False,0
2018-03-21 14:29:30,kitchen,13.36,65.13,False,0
2018-03-21 14:29:30,bathroom,15.11,54.61,False,0
2018-03-21 14:29:30,stairs,15.92,55.62,False,0
2018-03-21 14:29:30,bedroom,19.84,34.33,False,0
2018-03-21 14:29:30,hall,17.560000000000002,46.81,False,0
2018-03-21 14:29:30,living_room,18.490000000000002,48.66,False,0
2018-03-21 14:30:00,dining_room,16.564999999999998,51.44,False,0
2018-03-21 14:30:00,kitchen,13.370000000000001,65.13,False,0
2018-03-21 14:30:00,bathroom,15.114999999999998,54.61,False,0
2018-03-21 14:30:00,stairs,15.945,55.43,False,0
2018-03-21 14:30:00,bedroom,19.835,34.42,False,0
2018-03-21 14:30:00,hall,17.555,46.72,False,0
2018-03-21 14:30:00,living_room,18.495,48.66,False,0
2018-03-21 14:30:30,dining_room,16.57,51.53,False,0
2018-03-21 14:30:30,kitchen,13.36,65.13,False,0
2018-03-21 14:30:30,bathroom,15.063333333333333,54.61,False,0
2018-03-21 14:30:30,stairs,15.99,55.24,False,0
2018-03-21 14:30:30,bedroom,19.84,34.42,False,0
2018-03-21 14:30:30,hall,17.555,46.81,False,0
2018-03-21 14:30:30,living_room,18.495,48.56,False,0
2018-03-21 14:31:00,dining_room,16.575,51.34,False,0
2018-03-21 14:31:00,kitchen,13.3675,65.13,False,0
2018-03-21 14:31:00,bathroom,15.176666666666668,54.61,False,0
2018-03-21 14:31:00,stairs,15.955,55.195,False,0
2018-03-21 14:31:00,bedroom,19.845,34.42,False,0
2018-03-21 14:31:00,hall,17.555,46.67,False,0
2018-03-21 14:31:00,living_room,18.505000000000003,48.46,False,0
2018-03-21 14:31:30,dining_room,16.590000000000003,51.44,False,0
2018-03-21 14:31:30,kitchen,13.36,65.13,False,0
2018-03-21 14:31:30,bathroom,15.12,54.61,False,0
2018-03-21 14:31:30,stairs,15.965,55.15,False,0
2018-03-21 14:31:30,bedroom,19.84,34.42,False,0
2018-03-21 14:31:30,hall,17.5425,46.62,False,0
2018-03-21 14:31:30,living_room,18.497500000000002,48.27,False,0
2018-03-21 14:32:00,dining_room,16.6,51.34,False,0
2018-03-21 14:32:00,kitchen,13.365,65.13,False,0
2018-03-21 14:32:00,bathroom,15.12,54.61,False,0
2018-03-21 14:32:00,stairs,15.92,55.15,False,0
2018-03-21 14:32:00,bedroom,19.84,34.42,False,0
