time,temperature,window_open,window_open_time
2018-03-21 14:00:11.945000,15.72,False,0
2018-03-21 14:00:21.993000,15.92,False,0
2018-03-21 14:00:37.063000,15.72,False,0
2018-03-21 14:00:47.113000,15.92,False,0
2018-03-21 14:01:02.183000,15.74,False,0
2018-03-21 14:01:12.218000,15.93,False,0
2018-03-21 14:01:27.288000,15.72,False,0
2018-03-21 14:01:37.326000,15.92,False,0
2018-03-21 14:01:52.406000,15.72,False,0
2018-03-21 14:02:02.448000,15.92,False,0
2018-03-21 14:02:17.518000,15.72,False,0
2018-03-21 14:02:27.557000,15.93,False,0
2018-03-21 14:02:42.627000,15.72,False,0
2018-03-21 14:02:52.677000,15.92,False,0
2018-03-21 14:03:07.749000,15.71,False,0
2018-03-21 14:03:17.799000,15.92,False,0
2018-03-21 14:03:32.861000,15.72,False,0
2018-03-21 14:03:42.921000,15.92,False,0
2018-03-21 14:03:57.047000,15.71,False,0
2018-03-21 14:04:07.297000,15.92,False,0
2018-03-21 14:04:22.681000,15.71,False,0
2018-03-21 14:04:32.931000,15.91,False,0
2018-03-21 14:04:48.208000,15.72,False,0
2018-03-21 14:04:58.268000,15.92,False,0
2018-03-21 14:05:13.327000,15.71,False,0
2018-03-21 14:05:23.387000,15.93,False,0
2018-03-21 14:05:38.443000,15.72,False,0
2018-03-21 14:05:48.503000,15.92,False,0
2018-03-21 14:06:03.563000,15.72,False,0
2018-03-21 14:06:13.613000,15.93,False,0
2018-03-21 14:06:28.682000,15.72,False,0
2018-03-21 14:06:38.731000,15.94,False,0
2018-03-21 14:06:53.801000,15.72,False,0
2018-03-21 14:07:03.852000,15.94,False,0
2018-03-21 14:07:18.921000,15.72,False,0
2018-03-21 14:07:28.961000,15.95,False,0
2018-03-21 14:07:44.030000,15.74,False,0
2018-03-21 14:07:54.080000,15.94,False,0
2018-03-21 14:08:08.180000,15.74,False,0
2018-03-21 14:08:19.200000,15.93,False,0
2018-03-21 14:08:33.810000,15.74,False,0
2018-03-21 14:08:44.060000,15.94,False,0
2018-03-21 14:08:59.391000,15.75,False,0
2018-03-21 14:09:09.441000,15.93,False,0
2018-03-21 14:09:24.514000,15.74,False,0
2018-03-21 14:09:34.564000,15.95,False,0
2018-03-21 14:09:49.626000,15.74,False,0
2018-03-21 14:09:59.676000,15.95,False,0
2018-03-21 14:10:14.741000,15.75,False,0
2018-03-21 14:10:24.787000,15.94,False,0
2018-03-21 14:10:39.857000,15.75,False,0
2018-03-21 14:10:49.908000,15.94,False,0
2018-03-21 14:11:04.978000,15.75,False,0
2018-03-21 14:11:15.028000,15.95,False,0
2018-03-21 14:11:30.096000,15.76,False,0
2018-03-21 14:11:40.136000,15.95,False,0
2018-03-21 14:11:55.226000,15.76,False,0
2018-03-21 14:11:55.226000,15.76,False,0
2018-03-21 14:12:05.236000,15.95,False,0
2018-03-21 14:12:05.236000,15.95,False,0
2018-03-21 14:12:20.336000,15.75,False,0
2018-03-21 14:12:20.336000,15.75,False,0
2018-03-21 14:12:30.383000,15.96,False,0
2018-03-21 14:12:44.953000,15.75,False,0
2018-03-21 14:12:55.203000,15.97,False,0
2018-03-21 14:13:10.573000,15.75,False,0
2018-03-21 14:13:20.633000,15.97,False,0
2018-03-21 14:13:35.703000,15.75,False,0
2018-03-21 14:13:45.242000,15.97,False,0
2018-03-21 14:14:00.822000,15.76,False,0
2018-03-21 14:14:10.870000,15.97,False,0
2018-03-21 14:14:25.230000,15.76,False,0
2018-03-21 14:14:35.990000,15.98,False,0
2018-03-21 14:14:51.046000,15.76,False,0
2018-03-21 14:15:01.096000,15.97,False,0
2018-03-21 14:15:16.156000,15.78,False,0
2018-03-21 14:15:25.246000,15.99,False,0
2018-03-21 14:15:41.276000,15.78,False,0
2018-03-21 14:15:51.339000,15.98,False,0
