time,temperature,window_open,window_open_time
2018-03-21 14:00:06.623000,18.22,False,0
2018-03-21 14:00:32.333000,18.215,False,0
2018-03-21 14:00:57.453000,18.205,False,0
2018-03-21 14:01:22.567000,18.195,False,0
2018-03-21 14:01:47.204000,18.189999999999998,False,0
2018-03-21 14:02:12.798000,18.185000000000002,False,0
2018-03-21 14:02:37.919000,18.189999999999998,False,0
2018-03-21 14:03:03.050000,18.18,False,0
2018-03-21 14:03:28.160000,18.189999999999998,False,0
2018-03-21 14:03:53.288000,18.185,False,0
2018-03-21 14:04:18.397000,18.174999999999997,False,0
2018-03-21 14:04:43.518000,18.185,False,0
2018-03-21 14:05:08.645000,18.17,False,0
2018-03-21 14:05:33.765000,18.174999999999997,False,0
2018-03-21 14:05:58.323000,18.185,False,0
2018-03-21 14:06:23.952000,18.174999999999997,False,0
2018-03-21 14:06:49.111000,18.174999999999997,False,0
2018-03-21 14:07:14.220000,18.17,False,0
2018-03-21 14:07:39.342000,18.174999999999997,False,0
2018-03-21 14:08:04.460000,18.2,False,0
2018-03-21 14:08:04.461000,18.15,False,0
2018-03-21 14:08:29.580000,18.174999999999997,False,0
2018-03-21 14:08:54.701000,18.174999999999997,False,0
2018-03-21 14:09:19.822000,18.17,False,0
2018-03-21 14:09:44.936000,18.155,False,0
2018-03-21 14:10:09.478000,18.155,False,0
2018-03-21 14:10:35.106000,18.155,False,0
2018-03-21 14:11:00.287000,18.155,False,0
2018-03-21 14:11:25.408000,18.155,False,0
2018-03-21 14:11:50.525000,18.17,False,0
2018-03-21 14:12:15.636000,18.17,False,0
2018-03-21 14:12:40.759000,18.174999999999997,False,0
2018-03-21 14:13:05.874000,18.189999999999998,False,0
2018-03-21 14:13:30.981000,18.21,False,0
2018-03-21 14:13:56.102000,18.200000000000003,False,0
2018-03-21 14:14:20.640000,18.225,False,0
2018-03-21 14:14:46.268000,18.23,False,0
2018-03-21 14:15:11.475000,18.235,False,0
2018-03-21 14:15:36.586000,18.240000000000002,False,0
2018-03-21 14:16:01.706000,18.255,False,0
2018-03-21 14:16:26.827000,18.265,False,0
2018-03-21 14:16:51.934000,18.27,False,0
2018-03-21 14:17:17.059000,18.3,False,0
2018-03-21 14:17:42.168000,18.305,False,0
2018-03-21 14:18:07.286000,18.32,False,0
2018-03-21 14:18:31.768000,18.325,False,0
2018-03-21 14:18:57.396000,18.34,False,0
2018-03-21 14:19:22.647000,18.36,False,0
2018-03-21 14:19:47.764000,18.36,False,0
2018-03-21 14:20:12.884000,18.375,False,0
2018-03-21 14:20:38.006000,18.38,False,0
2018-03-21 14:21:03.132000,18.39,False,0
2018-03-21 14:21:28.239000,18.39,False,0
2018-03-21 14:21:53.355000,18.4,False,0
2018-03-21 14:22:18.476000,18.405,False,0
2018-03-21 14:22:42.896000,18.405,False,0
2018-03-21 14:23:08.514000,18.41,False,0
2018-03-21 14:23:33.843000,18.42,False,0
2018-03-21 14:23:58.953000,18.42,False,0
2018-03-21 14:24:24.087000,18.43,False,0
2018-03-21 14:24:49.195000,18.435,False,0
2018-03-21 14:25:14.313000,18.48,False,0
2018-03-21 14:25:14.310000,18.39,False,0
2018-03-21 14:25:14.313000,18.48,False,0
2018-03-21 14:25:39.413000,18.435000000000002,False,0
2018-03-21 14:26:04.536000,18.445,False,0
2018-03-21 14:26:29.655000,18.45,False,0
2018-03-21 14:26:54.774000,18.455,False,0
2018-03-21 14:27:19.681000,18.465000000000003,False,0
2018-03-21 14:27:44.999000,18.465000000000003,False,0
2018-03-21 14:28:10.120000,18.47,False,0
2018-03-21 14:28:35.232000,18.475,False,0
2018-03-21 14:29:00.362000,18.48,False,0
2018-03-21 14:29:25.468000,18.485,False,0
2018-03-21 14:29:50.589000,18.490000000000002,False,0
2018-03-21 14:29:50.589000,18.490000000000002,False,0
2018-03-21 14:30:15.707000,18.495,False,0
2018-03-21 14:30:40.839000,18.495,False,0
2018-03-21 14:31:05.175000,18.505000000000003,False,0
2018-03-21 14:31:30.804000,18.505000000000003,False,0
2018-03-21 14:31:56.181000,18.490000000000002,False,0
2018-03-21 14:32:21.290000,18.490000000000002,False,0
2018-03-21 14:32:46.418000,18.485,False,0
2018-03-21 14:33:11.526000,18.48,False,0
2018-03-21 14:33:36.646000,18.47,False,0
2018-03-21 14:34:01.767000,18.46,False,0
2018-03-21 14:34:26.765000,18.455,False,0
2018-03-21 14:34:52.014000,18.450000000000003,False,0
2018-03-21 14:35:16.301000,18.43,False,0
2018-03-21 14:35:41.929000,18.425,False,0
2018-03-21 14:36:06.759000,18.415,False,0
2018-03-21 14:36:32.482000,18.39,False,0
2018-03-21 14:36:57.603000,18.380000000000003,False,0
2018-03-21 14:37:22.705000,18.365000000000002,False,0
2018-03-21 14:37:47.833000,18.36,False,0
2018-03-21 14:38:12.941000,18.345,False,0
2018-03-21 14:38:38.071000,18.335,False,0
2018-03-21 14:39:03.183000,18.314999999999998,False,0
2018-03-21 14:39:28.312000,18.299999999999997,False,0
2018-03-21 14:39:53.059000,18.285,False,0
2018-03-21 14:40:18.548000,18.27,False,0
2018-03-21 14:40:43.657000,18.27,False,0
2018-03-21 14:41:08.777000,18.26,False,0
2018-03-21 14:41:08.777000,18.24,False,0
2018-03-21 14:41:33.896000,18.240000000000002,False,0
2018-03-21 14:41:59.016000,18.240000000000002,False,0
2018-03-21 14:42:24.143000,18.2,False,0
2018-03-21 14:42:24.146000,18.25,False,0
2018-03-21 14:42:49.249000,18.215,False,0
2018-03-21 14:42:49.249000,18.215,False,0
2018-03-21 14:43:14.367000,18.200000000000003,False,0
2018-03-21 14:43:38.616000,18.18,False,0
2018-03-21 14:44:04.606000,18.165,False,0
2018-03-21 14:44:29.718000,18.165,False,0
2018-03-21 14:44:54.836000,18.155,False,0
2018-03-21 14:45:19.955000,18.155,False,0
2018-03-21 14:45:45.078000,18.134999999999998,False,0
2018-03-21 14:46:10.205000,18.13,False,0
2018-03-21 14:46:35.326000,18.115000000000002,False,0
2018-03-21 14:47:00.442000,18.105,False,0
2018-03-21 14:47:25.561000,18.105,False,0
2018-03-21 14:47:49.735000,18.085,False,0
2018-03-21 14:48:15.797000,18.085,False,0
2018-03-21 14:48:40.917000,18.08,False,0
2018-03-21 14:49:06.037000,18.075000000000003,False,0
2018-03-21 14:49:31.151000,18.06,False,0
2018-03-21 14:49:56.263000,18.055,False,0
2018-03-21 14:50:21.404000,18.055,False,0
2018-03-21 14:50:46.511000,18.035,False,0
2018-03-21 14:51:11.626000,18.035,False,0
2018-03-21 14:51:36.743000,18.025,False,0
2018-03-21 14:52:01.853000,18.02,False,0
2018-03-21 14:52:26.507000,18.005,False,0
2018-03-21 14:52:52.098000,17.995,False,0
2018-03-21 14:53:17.223000,17.975,False,0
2018-03-21 14:53:42.330000,17.985,False,0
2018-03-21 14:54:06.858000,17.975,False,0
