time,humidity,window_open,window_open_time
2018-03-21 14:00:18.883000,66.18,False,0
2018-03-21 14:00:44.003000,66.18,False,0
2018-03-21 14:01:09.109000,66.18,False,0
2018-03-21 14:01:34.227000,66.18,False,0
2018-03-21 14:01:59.345000,66.18,False,0
2018-03-21 14:02:24.448000,66.08,False,0
2018-03-21 14:02:49.579000,65.99,False,0
2018-03-21 14:03:14.689000,65.8,False,0
2018-03-21 14:03:39.811000,65.71,False,0
2018-03-21 14:04:04.926000,65.61,False,0
2018-03-21 14:04:30.049000,65.42,False,0
2018-03-21 14:04:54.837000,65.32,False,0
2018-03-21 14:05:20.275000,65.32,False,0
2018-03-21 14:05:45.404000,65.22,False,0
2018-03-21 14:06:10.524000,65.22,False,0
2018-03-21 14:06:34.831000,65.22,False,0
2018-03-21 14:07:00.761000,65.32,False,0
2018-03-21 14:07:25.471000,65.32,False,0
2018-03-21 14:07:51,65.32,False,0
2018-03-21 14:08:16.110000,65.42,False,0
2018-03-21 14:08:41.238000,65.42,False,0
2018-03-21 14:09:06.352000,65.42,False,0
2018-03-21 14:09:31.470000,65.32,False,0
2018-03-21 14:09:56.582000,65.32,False,0
2018-03-21 14:10:21.699000,65.32,False,0
2018-03-21 14:10:46.828000,65.32,False,0
2018-03-21 14:11:11.938000,65.22,False,0
2018-03-21 14:11:37.056000,65.22,False,0
2018-03-21 14:12:02.174000,65.22,False,0
2018-03-21 14:12:27.294000,65.13,False,0
2018-03-21 14:12:52.413000,65.13,False,0
2018-03-21 14:13:17.534000,65.03,False,0
2018-03-21 14:13:17.534000,65.03,False,0
2018-03-21 14:13:42.642000,65.03,False,0
2018-03-21 14:14:07.760000,64.94,False,0
2018-03-21 14:14:32.880000,64.94,False,0
2018-03-21 14:14:57.997000,64.94,False,0
2018-03-21 14:15:23.117000,64.94,False,0
2018-03-21 14:15:48.240000,64.94,False,0
2018-03-21 14:15:48.240000,64.94,False,0
2018-03-21 14:16:13.360000,64.84,False,0
2018-03-21 14:16:13.360000,64.84,False,0
2018-03-21 14:16:38.477000,64.84,False,0
2018-03-21 14:17:03.593000,64.84,False,0
2018-03-21 14:17:28.709000,64.94,False,0
2018-03-21 14:17:53.829000,64.84,False,0
2018-03-21 14:18:18.945000,64.84,False,0
2018-03-21 14:18:44.069000,64.94,False,0
2018-03-21 14:19:09.186000,64.84,False,0
2018-03-21 14:19:34.344000,64.84,False,0
2018-03-21 14:19:59.464000,64.84,False,0
2018-03-21 14:20:24.574000,64.94,False,0
2018-03-21 14:20:49.713000,64.94,False,0
2018-03-21 14:21:14.833000,64.94,False,0
2018-03-21 14:21:39.939000,64.94,False,0
2018-03-21 14:22:05.058000,64.94,False,0
2018-03-21 14:22:30.185000,64.94,False,0
2018-03-21 14:22:54.897000,64.94,False,0
2018-03-21 14:23:20.415000,65.03,False,0
2018-03-21 14:23:45.533000,65.03,False,0
2018-03-21 14:24:10.655000,65.03,False,0
2018-03-21 14:24:34.905000,65.03,False,0
2018-03-21 14:25:00.893000,65.03,False,0
2018-03-21 14:25:26.010000,65.03,False,0
2018-03-21 14:25:51.123000,65.03,False,0
2018-03-21 14:26:16.235000,65.13,False,0
2018-03-21 14:26:41.356000,65.03,False,0
2018-03-21 14:27:06.474000,65.13,False,0
2018-03-21 14:27:31.594000,65.13,False,0
2018-03-21 14:27:56.699000,65.13,False,0
2018-03-21 14:28:21.822000,65.13,False,0
2018-03-21 14:28:46.941000,65.13,False,0
2018-03-21 14:29:12.061000,65.13,False,0
2018-03-21 14:29:37.167000,65.13,False,0
2018-03-21 14:30:02.289000,65.13,False,0
2018-03-21 14:30:27.405000,65.13,False,0
2018-03-21 14:30:52.525000,65.13,False,0
2018-03-21 14:31:17.645000,65.13,False,0
2018-03-21 14:31:42.754000,65.13,False,0
2018-03-21 14:32:07.869000,65.13,False,0
2018-03-21 14:32:32.989000,65.13,False,0
2018-03-21 14:32:58.097000,65.03,False,0
2018-03-21 14:33:23.226000,65.03,False,0
2018-03-21 14:33:48.346000,65.03,False,0
2018-03-21 14:34:13.466000,64.94,False,0
2018-03-21 14:34:38.576000,64.94,False,0
2018-03-21 14:35:03.692000,64.84,False,0
2018-03-21 14:35:28.799000,64.84,False,0
2018-03-21 14:35:53.918000,64.75,False,0
2018-03-21 14:36:19.042000,64.65,False,0
2018-03-21 14:36:44.162000,64.56,False,0
2018-03-21 14:37:09.113000,64.46,False,0
2018-03-21 14:37:34.393000,64.46,False,0
2018-03-21 14:37:59.510000,64.37,False,0
2018-03-21 14:38:24.630000,64.27,False,0
2018-03-21 14:38:49.741000,64.17,False,0
2018-03-21 14:39:14.863000,64.17,False,0
2018-03-21 14:39:39.981000,64.08,False,0
2018-03-21 14:40:05.098000,63.98,False,0
2018-03-21 14:40:30.218000,63.98,False,0
2018-03-21 14:40:54.997000,63.89,False,0
2018-03-21 14:41:20.248000,63.89,False,0
2018-03-21 14:41:45.568000,63.89,False,0
2018-03-21 14:42:10.686000,63.8,False,0
2018-03-21 14:42:35,63.8,False,0
2018-03-21 14:43:00.930000,63.8,False,0
2018-03-21 14:43:26.037000,63.7,False,0
2018-03-21 14:43:51.159000,63.7,False,0
2018-03-21 14:44:16.277000,63.7,False,0
2018-03-21 14:44:41.397000,63.7,False,0
2018-03-21 14:45:06.515000,63.7,False,0
2018-03-21 14:45:31.637000,63.6,False,0
2018-03-21 14:45:56.755000,63.6,False,0
2018-03-21 14:46:21.875000,63.6,False,0
2018-03-21 14:46:46.993000,63.6,False,0
2018-03-21 14:47:12.111000,63.7,False,0
2018-03-21 14:47:37.216000,63.7,False,0
2018-03-21 14:48:02.336000,63.7,False,0
2018-03-21 14:48:27.459000,63.7,False,0
2018-03-21 14:48:52.587000,63.7,False,0
2018-03-21 14:49:17.690000,63.7,False,0
2018-03-21 14:49:42.520000,63.7,False,0
2018-03-21 14:50:07.933000,63.6,False,0
2018-03-21 14:50:33.061000,63.6,False,0
2018-03-21 14:50:58.176000,63.6,False,0
2018-03-21 14:51:23.296000,63.6,False,0
2018-03-21 14:51:48.414000,63.6,False,0
2018-03-21 14:52:13.546000,63.6,False,0
2018-03-21 14:52:38.658000,63.6,False,0
2018-03-21 14:53:03.788000,63.51,False,0
2018-03-21 14:53:28.892000,63.51,False,0
2018-03-21 14:53:54.011000,63.51,False,0
2018-03-21 14:54:19.172000,63.41,False,0
2018-03-21 14:54:44.302000,63.41,False,0
2018-03-21 14:55:09.418000,63.31,False,0
2018-03-21 14:55:34.533000,63.31,False,0
2018-03-21 14:55:59.653000,63.22,False,0
2018-03-21 14:56:24.774000,63.12,False,0
2018-03-21 14:56:49.886000,63.12,False,0
2018-03-21 14:57:14.998000,63.03,False,0
2018-03-21 14:57:40.118000,63.03,False,0
2018-03-21 14:58:05.242000,63.03,False,0
2018-03-21 14:58:30.349000,63.03,False,0
2018-03-21 14:58:55.048000,63.03,False,0
2018-03-21 14:59:20.587000,62.93,False,0
2018-03-21 14:59:45.704000,62.93,False,0
2018-03-21 15:00:10.815000,62.93,False,0
2018-03-21 15:00:35.041000,62.84,False,0
2018-03-21 15:01:01.061000,62.84,False,0
2018-03-21 15:01:26.172000,62.84,False,0
2018-03-21 15:01:50.338000,62.84,False,0
2018-03-21 15:02:16.405000,62.75,False,0
2018-03-21 15:02:41.535000,62.75,False,0
2018-03-21 15:03:06.643000,62.75,False,0
2018-03-21 15:03:31.762000,62.75,False,0
2018-03-21 15:03:56.882000,62.75,False,0
2018-03-21 15:04:22.003000,62.65,False,0
2018-03-21 15:04:47.129000,62.65,False,0
2018-03-21 15:05:12.245000,62.55,False,0
2018-03-21 15:05:37.355000,62.55,False,0
2018-03-21 15:06:02.474000,62.55,False,0
2018-03-21 15:06:27.594000,62.46,False,0
2018-03-21 15:06:52.715000,62.36,False,0
2018-03-21 15:07:17.836000,62.36,False,0
2018-03-21 15:07:42.958000,62.26,False,0
2018-03-21 15:08:08.078000,62.26,False,0
2018-03-21 15:08:33.191000,62.26,False,0
2018-03-21 15:08:58.309000,62.26,False,0
2018-03-21 15:09:23.418000,62.17,False,0
2018-03-21 15:09:48.538000,62.17,False,0
2018-03-21 15:10:13.667000,62.07,False,0
2018-03-21 15:10:38.784000,62.07,False,0
2018-03-21 15:11:03.902000,61.98,False,0
2018-03-21 15:11:29.022000,61.98,False,0
2018-03-21 15:11:54.137000,61.98,False,0
2018-03-21 15:12:19.259000,62.26,False,0
2018-03-21 15:12:39.359000,62.55,False,0
2018-03-21 15:12:54.418000,62.93,False,0
2018-03-21 15:13:04.468000,63.22,False,0
2018-03-21 15:13:14.508000,63.51,False,0
2018-03-21 15:13:24.566000,63.8,False,0
2018-03-21 15:13:44.656000,64.08,False,0
2018-03-21 15:13:59.726000,64.37,False,0
2018-03-21 15:14:24.848000,64.56,False,0
2018-03-21 15:14:49.364000,64.56,False,0
2018-03-21 15:15:15.094000,64.65,False,0
2018-03-21 15:15:40.200000,64.65,False,0
2018-03-21 15:16:05.323000,64.56,False,0
2018-03-21 15:16:05.323000,64.56,False,0
2018-03-21 15:16:30.454000,64.46,False,0
2018-03-21 15:16:55.558000,64.37,False,0
2018-03-21 15:17:20.687000,64.27,False,0
2018-03-21 15:17:45.797000,64.17,False,0
2018-03-21 15:18:10.914000,63.98,False,0
2018-03-21 15:18:35.110000,63.8,False,0
2018-03-21 15:19:01.150000,63.7,False,0
2018-03-21 15:19:26.286000,63.51,False,0
2018-03-21 15:19:51.401000,63.41,False,0
2018-03-21 15:20:16.518000,63.41,False,0
2018-03-21 15:20:41.646000,63.51,False,0
2018-03-21 15:21:06.756000,63.7,False,0
2018-03-21 15:21:31.878000,63.89,False,0
2018-03-21 15:21:46.945000,64.11,False,0
2018-03-21 15:22:07.026000,64.49,False,0
2018-03-21 15:22:17.086000,64.78,False,0
2018-03-21 15:22:27.126000,65.06,False,0
2018-03-21 15:22:37.174000,65.35,False,0
2018-03-21 15:22:47.224000,65.64,False,0
2018-03-21 15:23:11.632000,65.93,False,0
2018-03-21 15:23:37.451000,66.12,False,0
2018-03-21 15:24:02.569000,66.12,False,0
2018-03-21 15:24:27.689000,66.41,False,0
2018-03-21 15:24:52.806000,66.6,False,0
