time,temperature,window_open,window_open_time
2018-03-21 14:00:03.815000,13.33,False,0
2018-03-21 14:00:28.923000,13.335,False,0
2018-03-21 14:00:54.043000,13.22,False,0
2018-03-21 14:00:54.049000,13.44,False,0
2018-03-21 14:01:19.157000,13.335,False,0
2018-03-21 14:01:44.265000,13.34,False,0
2018-03-21 14:02:09.378000,13.34,False,0
2018-03-21 14:02:34.488000,13.34,False,0
2018-03-21 14:02:58.959000,13.335,False,0
2018-03-21 14:03:24.731000,13.344999999999999,False,0
2018-03-21 14:03:49.851000,13.344999999999999,False,0
2018-03-21 14:04:14.826000,13.344999999999999,False,0
2018-03-21 14:04:40.099000,13.34,False,0
2018-03-21 14:05:05.207000,13.35,False,0
2018-03-21 14:05:30.325000,13.344999999999999,False,0
2018-03-21 14:05:54.834000,13.35,False,0
2018-03-21 14:06:20.561000,13.35,False,0
2018-03-21 14:06:45.681000,13.355,False,0
2018-03-21 14:07:10.091000,13.36,False,0
2018-03-21 14:07:35.920000,13.36,False,0
2018-03-21 14:08:01.040000,13.36,False,0
2018-03-21 14:08:26.158000,13.36,False,0
2018-03-21 14:08:51.278000,13.375,False,0
2018-03-21 14:09:16.402000,13.379999999999999,False,0
2018-03-21 14:09:41.520000,13.379999999999999,False,0
2018-03-21 14:10:06.632000,13.379999999999999,False,0
2018-03-21 14:10:31.759000,13.39,False,0
2018-03-21 14:10:56.868000,13.379999999999999,False,0
2018-03-21 14:11:21.986000,13.379999999999999,False,0
2018-03-21 14:11:47.106000,13.379999999999999,False,0
2018-03-21 14:12:12.214000,13.379999999999999,False,0
2018-03-21 14:12:37.333000,13.385,False,0
2018-03-21 14:13:02.454000,13.379999999999999,False,0
2018-03-21 14:13:02.454000,13.379999999999999,False,0
2018-03-21 14:13:27.562000,13.395,False,0
2018-03-21 14:13:52.682000,13.385,False,0
2018-03-21 14:14:17.800000,13.39,False,0
2018-03-21 14:14:42.927000,13.379999999999999,False,0
2018-03-21 14:15:08.047000,13.395,False,0
2018-03-21 14:15:33.167000,13.39,False,0
2018-03-21 14:15:58.010000,13.379999999999999,False,0
2018-03-21 14:15:58.010000,13.379999999999999,False,0
2018-03-21 14:16:23.407000,13.379999999999999,False,0
2018-03-21 14:16:48.523000,13.39,False,0
2018-03-21 14:17:13.633000,13.375,False,0
2018-03-21 14:17:38.759000,13.385,False,0
2018-03-21 14:18:03.875000,13.39,False,0
2018-03-21 14:18:28.989000,13.375,False,0
2018-03-21 14:18:54.109000,13.379999999999999,False,0
2018-03-21 14:19:19.266000,13.379999999999999,False,0
2018-03-21 14:19:44.384000,13.379999999999999,False,0
2018-03-21 14:20:09.144000,13.370000000000001,False,0
2018-03-21 14:20:34.624000,13.375,False,0
2018-03-21 14:20:59.753000,13.370000000000001,False,0
2018-03-21 14:21:24.869000,13.370000000000001,False,0
2018-03-21 14:21:49.988000,13.36,False,0
2018-03-21 14:22:14.895000,13.365,False,0
2018-03-21 14:22:40.227000,13.365,False,0
2018-03-21 14:23:05.335000,13.36,False,0
2018-03-21 14:23:30.463000,13.355,False,0
2018-03-21 14:23:54.653000,13.370000000000001,False,0
2018-03-21 14:24:20.705000,13.36,False,0
2018-03-21 14:24:45.813000,13.36,False,0
2018-03-21 14:25:10.930000,13.370000000000001,False,0
2018-03-21 14:25:36.043000,13.370000000000001,False,0
2018-03-21 14:26:01.163000,13.355,False,0
2018-03-21 14:26:26.285000,13.365,False,0
2018-03-21 14:26:51.396000,13.36,False,0
2018-03-21 14:27:16.514000,13.355,False,0
2018-03-21 14:27:41.619000,13.36,False,0
2018-03-21 14:28:06.742000,13.36,False,0
2018-03-21 14:28:31.862000,13.355,False,0
2018-03-21 14:28:56.971000,13.36,False,0
2018-03-21 14:29:22.087000,13.36,False,0
2018-03-21 14:29:47.209000,13.36,False,0
2018-03-21 14:30:12.329000,13.370000000000001,False,0
2018-03-21 14:30:37.455000,13.36,False,0
2018-03-21 14:31:02.565000,13.370000000000001,False,0
2018-03-21 14:31:27.685000,13.365,False,0
2018-03-21 14:31:52.804000,13.36,False,0
2018-03-21 14:32:17.909000,13.365,False,0
2018-03-21 14:32:43.027000,13.370000000000001,False,0
2018-03-21 14:33:08.147000,13.370000000000001,False,0
2018-03-21 14:33:33.266000,13.370000000000001,False,0
2018-03-21 14:33:58.386000,13.355,False,0
2018-03-21 14:34:23.506000,13.370000000000001,False,0
2018-03-21 14:34:48.612000,13.375,False,0
2018-03-21 14:35:13.732000,13.26,False,0
2018-03-21 14:35:13.739000,13.48,False,0
2018-03-21 14:35:38.849000,13.375,False,0
2018-03-21 14:36:03.968000,13.370000000000001,False,0
2018-03-21 14:36:29.092000,13.36,False,0
2018-03-21 14:36:54.203000,13.365,False,0
2018-03-21 14:37:19.313000,13.36,False,0
2018-03-21 14:37:44.433000,13.355,False,0
2018-03-21 14:38:09.550000,13.35,False,0
2018-03-21 14:38:34.661000,13.370000000000001,False,0
2018-03-21 14:38:59.793000,13.36,False,0
2018-03-21 14:39:24.923000,13.355,False,0
2018-03-21 14:39:50.031000,13.35,False,0
2018-03-21 14:40:14.978000,13.355,False,0
2018-03-21 14:40:40.267000,13.35,False,0
2018-03-21 14:41:04.867000,13.46,False,0
2018-03-21 14:41:05.378000,13.25,False,0
2018-03-21 14:41:30.498000,13.35,False,0
2018-03-21 14:41:54.996000,13.35,False,0
2018-03-21 14:42:20.736000,13.45,False,0
2018-03-21 14:42:20.740000,13.24,False,0
2018-03-21 14:42:45.860000,13.344999999999999,False,0
2018-03-21 14:43:10.967000,13.350000000000001,False,0
2018-03-21 14:43:36.089000,13.344999999999999,False,0
2018-03-21 14:44:01.209000,13.335,False,0
2018-03-21 14:44:26.337000,13.335,False,0
2018-03-21 14:44:51.445000,13.34,False,0
2018-03-21 14:45:16.567000,13.33,False,0
2018-03-21 14:45:41.677000,13.335,False,0
2018-03-21 14:46:06.795000,13.335,False,0
2018-03-21 14:46:31.913000,13.335,False,0
2018-03-21 14:46:57.031000,13.325,False,0
2018-03-21 14:47:22.151000,13.33,False,0
2018-03-21 14:47:47.266000,13.32,False,0
2018-03-21 14:48:12.389000,13.335,False,0
2018-03-21 14:48:37.507000,13.32,False,0
2018-03-21 14:49:02.627000,13.33,False,0
2018-03-21 14:49:27.740000,13.32,False,0
2018-03-21 14:49:52.863000,13.325,False,0
2018-03-21 14:50:17.981000,13.335,False,0
2018-03-21 14:50:43.101000,13.325,False,0
2018-03-21 14:51:08.226000,13.32,False,0
2018-03-21 14:51:33.344000,13.32,False,0
2018-03-21 14:51:58.466000,13.325,False,0
2018-03-21 14:52:23.586000,13.33,False,0
2018-03-21 14:52:48.708000,13.34,False,0
2018-03-21 14:53:13.822000,13.335,False,0
2018-03-21 14:53:38.931000,13.34,False,0
2018-03-21 14:54:04.051000,13.335,False,0
2018-03-21 14:54:29.222000,13.33,False,0
2018-03-21 14:54:54.348000,13.335,False,0
2018-03-21 14:55:19.458000,13.33,False,0
2018-03-21 14:55:44.583000,13.335,False,0
2018-03-21 14:56:09.704000,13.33,False,0
2018-03-21 14:56:34.814000,13.44,False,0
2018-03-21 14:56:34.816000,13.22,False,0
2018-03-21 14:56:59.936000,13.32,False,0
2018-03-21 14:57:25.048000,13.325,False,0
2018-03-21 14:57:49.432000,13.33,False,0
2018-03-21 14:58:15.059000,13.32,False,0
2018-03-21 14:58:40.398000,13.32,False,0
2018-03-21 14:59:05.518000,13.42,False,0
2018-03-21 14:59:05.537000,13.21,False,0
2018-03-21 14:59:30.637000,13.315000000000001,False,0
2018-03-21 14:59:55.044000,13.315000000000001,False,0
2018-03-21 15:00:20.865000,13.31,False,0
2018-03-21 15:00:45.991000,13.315000000000001,False,0
2018-03-21 15:01:11.112000,13.315000000000001,False,0
2018-03-21 15:01:36.218000,13.305,False,0
2018-03-21 15:02:01.338000,13.309999999999999,False,0
2018-03-21 15:02:26.455000,13.305,False,0
2018-03-21 15:02:51.573000,13.305,False,0
