time,humidity,window_open,window_open_time
2018-03-21 14:00:13.834000,33.85,False,0
2018-03-21 14:00:38.953000,33.85,False,0
2018-03-21 14:01:03.638000,33.85,False,0
2018-03-21 14:01:29.197000,33.85,False,0
2018-03-21 14:01:54.315000,33.85,False,0
2018-03-21 14:02:18.817000,33.85,False,0
2018-03-21 14:02:43.646000,33.94,False,0
2018-03-21 14:03:09.659000,34.04,False,0
2018-03-21 14:03:34.781000,34.04,False,0
2018-03-21 14:03:59.898000,33.94,False,0
2018-03-21 14:04:25.016000,34.04,False,0
2018-03-21 14:04:50.137000,34.04,False,0
2018-03-21 14:05:15.257000,34.14,False,0
2018-03-21 14:05:40.373000,34.04,False,0
2018-03-21 14:06:05.504000,34.04,False,0
2018-03-21 14:06:29.972000,34.04,False,0
2018-03-21 14:06:55.593000,34.04,False,0
2018-03-21 14:07:20.851000,34.04,False,0
2018-03-21 14:07:45.970000,34.04,False,0
2018-03-21 14:08:11.090000,34.04,False,0
2018-03-21 14:08:36.209000,34.04,False,0
2018-03-21 14:09:01.322000,33.94,False,0
2018-03-21 14:09:26.440000,33.94,False,0
2018-03-21 14:09:51.556000,33.94,False,0
2018-03-21 14:10:16.661000,34.04,False,0
2018-03-21 14:10:41.779000,34.14,False,0
2018-03-21 14:11:06.718000,34.14,False,0
2018-03-21 14:11:32.008000,33.94,False,0
2018-03-21 14:11:57.125000,33.94,False,0
2018-03-21 14:12:22.246000,34.04,False,0
2018-03-21 14:12:47.359000,34.04,False,0
2018-03-21 14:13:12.473000,34.04,False,0
2018-03-21 14:13:37.592000,34.14,False,0
2018-03-21 14:14:02.712000,34.14,False,0
2018-03-21 14:14:27.828000,34.14,False,0
2018-03-21 14:14:52.946000,34.14,False,0
2018-03-21 14:15:18.066000,34.14,False,0
2018-03-21 14:15:43.196000,34.14,False,0
2018-03-21 14:16:08.320000,34.14,False,0
2018-03-21 14:16:08.320000,34.14,False,0
2018-03-21 14:16:33.437000,34.23,False,0
2018-03-21 14:16:58.554000,34.33,False,0
2018-03-21 14:17:23.658000,34.33,False,0
2018-03-21 14:17:48.778000,34.33,False,0
2018-03-21 14:18:13.897000,34.33,False,0
2018-03-21 14:18:39.019000,34.33,False,0
2018-03-21 14:19:03.416000,34.33,False,0
2018-03-21 14:19:29.046000,34.33,False,0
2018-03-21 14:19:54.363000,34.33,False,0
2018-03-21 14:20:19.496000,34.33,False,0
2018-03-21 14:20:43.696000,34.33,False,0
2018-03-21 14:21:09.732000,34.23,False,0
2018-03-21 14:21:34.849000,34.23,False,0
2018-03-21 14:21:59.968000,34.23,False,0
2018-03-21 14:22:25.085000,34.23,False,0
2018-03-21 14:22:50.198000,34.23,False,0
2018-03-21 14:23:14.546000,34.33,False,0
2018-03-21 14:23:40.183000,34.33,False,0
2018-03-21 14:24:05.543000,34.33,False,0
2018-03-21 14:24:30.667000,34.33,False,0
2018-03-21 14:24:55.785000,34.33,False,0
2018-03-21 14:25:20.889000,34.42,False,0
2018-03-21 14:25:46.003000,34.42,False,0
2018-03-21 14:26:11.115000,34.33,False,0
